Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-11 00:00:00+05:30,15519.475051448348,15709.898058214585,15149.102303288017,15267.640625,19232,0.0,0.0
2020-06-12 00:00:00+05:30,15086.263217225718,15424.26406557631,14824.431574137232,15313.4375,16194,0.0,0.0
2020-06-15 00:00:00+05:30,15329.052387675376,15490.911947048346,15186.235129405108,15322.482421875,13198,0.0,0.0
2020-06-16 00:00:00+05:30,15495.672319410503,15495.672319410503,15138.629178410261,15243.837890625,8679,0.0,0.0
2020-06-17 00:00:00+05:30,15223.65333523287,15452.827619030219,15102.639881497937,15318.2939453125,7858,0.0,0.0
2020-06-18 00:00:00+05:30,15424.263920041989,15424.263920041989,15043.417897324902,15091.78515625,16241,0.0,0.0
2020-06-19 00:00:00+05:30,15108.162012411804,15229.080626955307,14863.563277686926,14908.646484375,17960,0.0,0.0
2020-06-22 00:00:00+05:30,14908.64599657642,15043.417695093698,14847.281996031084,15000.810546875,15786,0.0,0.0
2020-06-23 00:00:00+05:30,15233.841544449322,15233.841544449322,14944.398555104786,14979.2939453125,12767,0.0,0.0
2020-06-24 00:00:00+05:30,14986.29120026734,15137.486887407902,14900.600843976103,14935.8291015625,12949,0.0,0.0
2020-06-25 00:00:00+05:30,14935.828492321245,15709.898012577329,14785.156288655162,15544.7060546875,48808,0.0,0.0
2020-06-26 00:00:00+05:30,15544.706023396839,15609.831063310545,15138.628963464902,15192.2802734375,23091,0.0,0.0
2020-06-29 00:00:00+05:30,15076.742492508902,15209.039070596074,14901.743924435214,14973.9140625,8757,0.0,0.0
2020-06-30 00:00:00+05:30,15136.725570081897,15136.725570081897,14952.967359299042,14982.958984375,7398,0.0,0.0
2020-07-01 00:00:00+05:30,15043.274832521356,15129.584435053152,14978.76903689033,15001.4775390625,4858,0.0,0.0
2020-07-02 00:00:00+05:30,14995.810526713994,15166.19168370604,14995.763106926242,15042.1787109375,7440,0.0,0.0
2020-07-03 00:00:00+05:30,15033.897002905653,15123.395819769055,14846.330333521712,14907.6943359375,9165,0.0,0.0
2020-07-06 00:00:00+05:30,15024.374688601694,15091.022738551132,14919.642038681151,14970.4853515625,11795,0.0,0.0
2020-07-07 00:00:00+05:30,14970.486044818043,15138.629189556957,14921.594379461169,15054.5576171875,9519,0.0,0.0
2020-07-08 00:00:00+05:30,15033.896663953316,15033.896663953316,14862.515954674558,14885.8427734375,8802,0.0,0.0
2020-07-09 00:00:00+05:30,14938.687007787843,14979.295091682474,14787.443885049635,14804.1533203125,10453,0.0,0.0
2020-07-10 00:00:00+05:30,14815.862036416718,14900.600274398923,14757.783019372735,14769.779296875,7374,0.0,0.0
2020-07-13 00:00:00+05:30,14769.209327397857,14900.601210274399,14710.178191612744,14751.119140625,8464,0.0,0.0
2020-07-14 00:00:00+05:30,14712.082201518991,14814.91063005666,14473.101316676819,14518.18359375,12806,0.0,0.0
2020-07-15 00:00:00+05:30,14604.493085342405,14681.614406152936,14448.346213577874,14483.8125,10240,0.0,0.0
2020-07-16 00:00:00+05:30,14519.754624098026,14852.042779101974,14450.773702235372,14792.5830078125,9717,0.0,0.0
2020-07-17 00:00:00+05:30,14801.579140032514,14989.669264063132,14495.9502384533,14531.892578125,14329,0.0,0.0
2020-07-20 00:00:00+05:30,14661.428994036674,14661.428994036674,14473.338852535522,14502.42578125,11764,0.0,0.0
2020-07-21 00:00:00+05:30,14529.275194949256,14630.866053471545,14281.725289923907,14295.81640625,15044,0.0,0.0
2020-07-22 00:00:00+05:30,14330.28337457192,14471.19639958266,14186.514004459612,14222.1708984375,13732,0.0,0.0
2020-07-23 00:00:00+05:30,14257.922443936568,14874.41692022698,14257.922443936568,14785.2509765625,29168,0.0,0.0
2020-07-24 00:00:00+05:30,14755.877418156082,14780.917855250558,14376.935670032059,14411.8310546875,11824,0.0,0.0
2020-07-27 00:00:00+05:30,14495.285206245075,14495.285206245075,14217.934273615074,14232.025390625,11891,0.0,0.0
2020-07-28 00:00:00+05:30,14257.923478987303,14445.490151799355,14159.665015696339,14181.8974609375,13601,0.0,0.0
2020-07-29 00:00:00+05:30,14234.121184456157,14312.861291617113,14129.3885202227,14142.3369140625,11859,0.0,0.0
2020-07-30 00:00:00+05:30,14248.401528963892,14305.52843118493,14101.775813263228,14192.0361328125,17781,0.0,0.0
2020-07-31 00:00:00+05:30,14191.275101321737,14911.693340092748,14191.275101321737,14792.392578125,46382,0.0,0.0
2020-08-03 00:00:00+05:30,14852.994982467857,15486.151499348698,14757.783476169985,15242.5048828125,41738,0.0,0.0
2020-08-04 00:00:00+05:30,15436.211653515136,15662.24319365139,15233.839798896626,15592.263671875,21760,0.0,0.0
2020-08-05 00:00:00+05:30,15628.443430093244,15982.20250472242,15329.051610034014,15469.203125,20826,0.0,0.0
2020-08-06 00:00:00+05:30,15486.151094521361,15614.686624663407,15286.730413833602,15380.9423828125,12023,0.0,0.0
2020-08-07 00:00:00+05:30,15470.488637680402,15518.23757882686,15309.105138500043,15423.3115234375,15324,0.0,0.0
2020-08-10 00:00:00+05:30,16374.473675107849,16519.19515426917,16090.743406752103,16160.5341796875,52747,0.0,0.0
2020-08-11 00:00:00+05:30,16190.716466075095,16376.378901293247,15709.898364612707,15822.8671875,19111,0.0,0.0
2020-08-12 00:00:00+05:30,15822.867013131161,15995.484354469341,15478.105598576218,15884.18359375,13801,0.0,0.0
2020-08-13 00:00:00+05:30,15995.533485097345,16064.561829006247,15805.110467417613,15874.4716796875,9794,0.0,0.0
2020-08-14 00:00:00+05:30,15875.565524128871,15947.926264193271,15478.962206485865,15680.287109375,9765,0.0,0.0
2020-08-17 00:00:00+05:30,15776.54597894075,16024.095885671264,15686.095051481525,15876.56640625,10045,0.0,0.0
2020-08-18 00:00:00+05:30,15995.533292758011,16019.33616968176,15767.02567429004,15796.3515625,10920,0.0,0.0
2020-08-19 00:00:00+05:30,15995.534926852044,16243.084872148564,15805.111892008566,16058.8505859375,32226,0.0,0.0
2020-08-20 00:00:00+05:30,16092.55355195575,16280.215054250253,16043.138409504461,16060.181640625,13122,0.0,0.0
2020-08-21 00:00:00+05:30,16119.307794476776,16246.89121116076,15971.064225050264,16033.85546875,10502,0.0,0.0
2020-08-24 00:00:00+05:30,16185.954234063653,16232.607866855953,16044.089105776859,16161.626953125,8949,0.0,0.0
2020-08-25 00:00:00+05:30,16281.168949674582,16281.168949674582,16085.985345307137,16089.4609375,10095,0.0,0.0
